age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,sex_Male,workclass_Private,marital-status_Non-Married,occupation_Other,relationship_Non-Husband,race_White,native-country_US,income
17,153021,8,0,0,20,0,1,1,1,1,1,1,0
33,213002,13,0,1408,36,1,1,1,0,1,1,1,0
45,191858,9,0,0,45,1,1,0,0,0,1,1,1
37,397752,9,0,0,12,1,1,1,1,1,1,0,0
31,173495,9,0,0,40,1,1,0,1,0,1,1,0
35,171327,9,0,0,40,1,1,0,1,0,1,1,0
31,83748,10,0,0,70,0,0,0,0,1,0,0,0
32,93930,9,0,0,40,1,1,1,0,1,1,1,0
41,130126,15,0,0,80,1,1,0,0,0,1,1,1
44,75065,8,0,0,60,1,0,0,0,0,0,0,0
38,161066,9,0,0,50,1,1,1,1,1,0,1,0
18,260801,9,0,0,20,1,1,1,1,1,1,1,0
45,289468,7,0,0,40,0,1,1,1,1,1,1,0
26,284078,10,0,0,40,1,1,1,0,1,1,1,0
26,163189,10,0,0,40,1,0,0,1,1,1,1,0
47,67229,7,0,0,40,0,1,1,1,1,0,1,0
19,158118,9,0,1719,40,0,1,1,1,1,1,1,0
18,186946,10,0,0,23,0,1,1,0,1,1,1,0
32,87310,9,0,0,41,1,0,0,1,0,1,1,0
23,260617,6,0,0,40,1,1,1,1,1,1,1,0
24,88824,13,0,0,40,1,1,1,1,1,1,1,0
23,133712,9,0,0,45,0,1,1,1,1,1,1,0
53,238481,11,0,1485,40,1,1,0,0,0,1,1,0
35,241998,9,4787,0,40,1,1,1,1,1,1,1,1
61,28375,14,0,0,70,0,0,1,0,1,1,1,0
49,248895,9,0,0,45,1,1,0,0,0,1,1,0
68,365020,9,0,0,40,1,0,0,1,0,1,1,0
17,67603,5,0,0,10,0,1,1,1,1,1,1,0
41,123490,11,0,0,40,1,1,0,1,0,1,1,1
23,340543,9,0,0,40,0,1,1,0,1,1,1,0
32,399088,13,0,0,45,0,1,1,0,1,1,1,0
25,130793,10,0,0,30,1,1,1,1,1,1,1,0
59,76860,3,99999,0,40,1,0,0,0,0,0,0,1
42,176286,12,0,0,40,1,1,0,0,0,1,1,1
37,194668,10,0,0,45,1,1,0,1,0,1,1,1
34,134737,13,0,0,40,1,1,1,1,1,1,1,1
17,205954,8,0,0,8,0,1,1,1,1,1,1,0
30,36383,13,0,0,40,1,1,0,1,0,1,0,1
43,421871,13,6849,0,50,1,0,1,0,1,0,1,0
34,334744,9,0,0,65,1,0,0,0,0,1,1,0
31,206512,7,0,0,25,1,1,1,1,1,1,1,0
47,97842,10,0,0,40,1,1,0,1,0,1,1,0
61,289950,13,0,0,44,1,1,0,0,0,1,1,1
56,269681,9,0,0,35,0,1,1,1,1,1,1,0
44,262241,9,0,0,40,0,0,0,0,1,1,1,0
38,195686,10,0,0,40,1,1,0,1,0,1,1,1
46,37718,12,0,1977,50,1,1,0,1,0,1,1,1
62,261437,10,0,0,40,1,1,0,1,0,1,1,0
28,204074,14,0,0,48,1,1,0,0,0,1,1,0
70,225780,10,0,0,20,1,0,0,0,0,1,1,1
23,237720,13,0,0,38,1,1,1,0,1,1,1,0
22,197050,9,0,0,20,0,1,1,1,1,1,1,0
33,281030,9,0,0,94,1,0,0,1,0,1,1,0
47,655066,13,0,0,40,1,0,0,0,0,0,0,1
24,698418,10,0,0,25,0,1,1,0,1,0,1,0
36,108293,13,0,1977,45,0,0,0,0,1,1,1,1
29,129528,13,0,0,40,0,1,1,0,1,1,1,0
54,76268,9,0,0,80,0,1,1,0,1,1,1,0
27,284250,10,0,0,40,0,1,0,0,1,0,1,0
39,322143,8,15024,0,70,1,1,0,1,0,1,1,1
24,464103,9,0,0,50,1,1,1,0,1,1,1,0
31,213179,9,0,0,60,1,1,0,1,0,1,1,1
46,271828,9,0,0,40,1,1,0,1,0,1,1,1
36,223749,13,0,0,40,1,0,0,0,0,1,1,1
40,367533,10,2580,0,40,1,1,0,0,0,1,1,0
20,192711,10,0,0,40,0,1,1,1,1,1,1,0
51,200618,13,0,0,40,1,1,0,0,0,1,1,0
68,124686,4,0,0,10,0,1,1,0,1,1,1,0
57,343447,9,0,0,40,0,0,1,1,1,1,1,0
49,102945,4,0,0,40,0,1,1,0,1,1,1,0
67,111321,13,0,0,16,1,0,0,0,0,1,1,0
41,289886,3,0,1579,40,1,1,0,1,0,0,0,0
25,81286,9,0,0,45,1,1,0,1,0,1,1,0
53,281425,9,0,0,40,1,1,0,1,0,1,1,1
45,111979,9,0,0,40,1,1,0,1,0,1,1,0
29,162312,11,0,0,40,1,1,1,0,1,0,1,0
43,169628,13,0,0,35,0,1,1,1,1,0,1,1
17,265657,7,0,0,25,1,1,1,1,1,1,1,0
45,111706,2,0,0,40,0,1,1,0,1,0,0,0
49,60751,9,0,0,40,1,1,0,1,0,1,1,0
20,211345,10,0,0,20,0,1,1,1,1,1,1,0
18,181755,9,0,0,30,1,1,1,1,1,1,1,0
51,166461,7,5455,0,40,0,1,1,0,1,0,1,0
43,54611,9,0,0,40,1,1,0,0,0,1,1,0
56,133728,10,0,0,35,1,0,0,0,0,1,1,1
30,250499,10,0,0,55,0,0,0,0,1,1,1,1
17,167878,7,0,0,20,1,1,1,1,1,1,1,0
29,58744,12,0,0,60,1,0,1,1,1,1,1,0
25,308144,13,0,0,40,1,1,1,1,1,1,0,0
22,151888,9,0,0,40,1,1,1,1,1,1,1,0
25,207965,13,0,0,60,0,1,1,1,1,1,1,0
47,350759,9,0,0,40,1,0,0,0,0,1,1,1
30,23778,4,0,0,40,1,1,1,1,1,1,1,0
35,127493,6,0,0,2,0,0,0,1,1,1,1,0
22,228306,10,0,0,40,0,1,0,1,1,1,1,1
31,241880,11,0,0,45,1,1,1,0,1,0,1,0
56,155657,4,0,0,20,0,1,1,0,1,1,0,0
50,36480,9,0,0,40,1,1,0,0,0,1,1,0
53,58985,10,0,0,24,0,1,0,0,1,1,1,0
26,165418,12,0,0,40,1,1,0,1,0,1,1,0
30,261319,4,0,0,40,1,0,0,1,0,1,1,0
39,279272,12,0,0,60,1,1,1,1,1,0,1,0
55,105127,9,0,0,40,0,1,1,0,1,1,1,0
20,176321,10,0,0,20,0,1,1,0,1,1,1,0
29,265638,10,0,0,40,0,1,1,1,1,0,1,0
26,284078,10,2354,0,40,1,1,1,1,1,1,1,0
26,369166,10,0,0,65,0,1,1,1,1,1,1,0
44,145441,13,7298,0,48,1,1,0,0,0,1,1,1
52,184081,4,0,0,40,1,1,0,0,0,0,0,0
54,197481,10,0,0,40,0,1,1,0,1,1,1,0
32,236861,12,0,0,45,1,1,0,0,0,1,1,1
54,175912,6,0,0,40,1,1,0,1,0,1,1,0
36,168276,6,0,0,40,0,1,1,1,1,1,1,0
67,148690,14,18481,0,2,1,0,1,0,1,1,1,1
49,402462,13,0,0,30,1,1,1,1,1,1,0,0
46,171550,9,0,0,38,0,1,1,0,1,1,1,0
49,315984,9,0,0,40,1,1,0,0,0,1,1,0
76,259612,9,0,0,15,1,0,0,1,0,1,1,0
27,160731,13,0,0,40,1,1,0,0,0,1,1,0
41,207685,14,0,0,61,1,0,0,0,0,1,1,1
27,241607,13,0,0,50,1,1,1,1,1,1,1,0
42,184378,10,0,0,40,1,0,0,0,0,1,1,0
64,213574,9,2635,0,10,1,0,0,1,0,1,1,0
32,111836,10,0,0,50,1,1,0,1,0,0,1,0
20,162282,10,0,0,60,1,1,1,0,1,1,1,0
38,103474,13,0,0,45,0,1,1,1,1,1,1,0
21,414812,4,0,0,40,1,1,1,1,1,1,1,0
34,194325,9,0,0,45,1,0,0,1,0,1,1,0
30,345705,10,0,0,40,1,1,0,0,1,1,1,0
62,201928,9,0,0,40,0,1,1,1,1,0,1,0
27,175387,13,0,1876,40,1,1,1,0,1,1,1,0
41,29591,11,0,0,42,1,1,1,1,1,1,1,0
28,78529,10,0,0,40,0,1,1,0,1,1,1,0
28,205903,9,0,0,40,1,1,0,0,0,1,1,0
52,206054,10,0,0,40,1,0,0,1,0,1,1,0
51,275924,13,99999,0,50,1,0,0,0,0,1,0,1
18,52776,9,0,0,25,0,1,1,1,1,1,1,0
30,54608,10,0,0,48,1,1,0,0,0,1,1,0
44,165815,5,0,0,40,1,1,1,0,1,1,1,0
63,137843,10,7298,0,48,1,1,0,1,0,1,1,1
25,171114,9,0,0,48,0,1,1,0,1,1,1,0
21,266467,9,0,2205,40,1,1,1,1,1,1,1,0
42,138162,10,0,0,40,1,0,1,0,1,1,1,0
37,236359,10,0,0,37,0,1,1,0,1,0,1,0
53,195922,14,0,0,40,0,0,1,0,1,1,1,0
70,280307,13,0,0,20,1,1,0,0,0,1,0,0
47,264052,10,0,0,50,1,1,0,0,0,1,1,1
40,50442,10,2977,0,35,0,0,1,0,1,0,1,0
25,158734,9,0,0,45,0,1,1,0,1,1,1,0
55,163083,14,0,0,40,1,1,0,0,0,1,1,1
42,350550,10,0,0,45,1,1,0,0,0,1,1,0
50,158948,4,3411,0,40,1,1,0,1,0,1,1,0
44,196456,14,0,1669,40,0,0,1,0,1,1,1,0
24,186495,9,0,0,32,0,1,1,0,1,1,1,0
55,194290,9,0,0,40,1,1,1,1,1,1,1,0
46,183610,14,0,0,40,0,0,1,0,1,1,1,0
65,113323,12,3818,0,40,1,1,0,0,0,1,1,0
24,161708,9,0,0,45,0,1,1,0,1,1,1,1
18,173923,10,0,0,10,0,1,1,0,1,1,1,0
36,139180,11,0,0,40,0,1,0,0,1,0,1,0
37,256723,10,0,0,35,0,1,1,0,1,0,1,0
22,240817,9,2597,0,40,0,1,1,1,1,1,1,0
34,167474,9,0,0,40,1,1,0,0,0,1,1,0
65,221026,9,0,0,20,1,0,0,1,0,1,1,0
28,246933,9,0,0,40,1,1,1,1,1,1,1,0
24,179423,13,0,0,20,0,1,1,0,1,1,1,0
43,114537,13,0,0,40,1,0,0,0,0,1,1,0
33,183612,9,0,0,20,1,1,0,1,0,1,1,0
26,205333,13,0,0,10,0,0,1,0,1,1,1,0
54,99516,9,0,0,35,1,1,0,1,0,1,1,0
34,186824,9,0,0,70,1,1,0,1,0,1,1,0
23,122346,9,0,0,40,1,1,1,1,1,1,1,0
65,65757,9,0,0,40,0,1,1,0,1,1,1,0
48,483261,10,0,0,40,1,0,1,0,1,0,1,0
38,101426,9,0,0,40,1,0,1,1,1,0,1,0
27,82242,13,0,0,45,1,1,1,0,1,1,0,0
27,209301,9,0,0,60,1,0,0,1,0,1,1,0
38,143385,9,0,0,80,1,0,0,1,0,1,1,0
22,110371,9,0,0,50,1,1,0,1,1,1,1,0
24,143436,10,0,0,24,1,1,1,1,1,1,1,0
55,54566,9,0,0,40,1,0,0,1,0,1,1,0
38,215646,9,0,0,40,1,1,1,1,1,1,1,0
25,116915,10,0,0,40,1,1,1,1,1,1,1,0
34,157466,9,0,0,45,1,0,0,0,0,1,1,0
35,100634,10,0,0,40,0,1,1,0,1,1,1,0
72,39110,7,0,0,8,0,0,1,0,1,1,0,0
59,31840,9,0,0,40,1,0,0,1,0,1,1,1
29,421065,9,0,0,48,1,1,1,0,1,1,1,0
24,55424,13,0,0,40,1,1,1,0,1,1,1,0
21,540712,9,0,1719,25,1,1,1,1,1,0,1,0
46,384795,13,0,0,32,0,1,1,0,1,0,1,0
59,255822,9,0,0,60,1,0,1,0,1,1,1,0
17,188949,7,0,0,40,1,1,1,1,1,1,1,0
20,188612,10,0,0,38,0,1,1,0,1,1,0,0
49,278322,9,0,0,40,1,1,0,1,0,1,1,1
36,31438,7,0,0,43,1,1,0,1,0,1,1,0
55,168790,9,0,0,44,1,0,0,1,0,1,1,0
21,95997,10,0,0,60,1,0,1,1,1,1,1,0
36,238802,9,0,0,48,1,1,0,0,0,1,1,1
20,232577,10,0,0,40,0,1,1,1,1,1,1,0
26,206721,13,0,0,40,1,0,1,1,1,1,1,0
46,191978,14,0,2392,50,1,0,0,0,0,1,1,1
57,388225,10,0,0,40,1,0,0,0,0,1,1,1
72,149992,4,0,0,35,1,1,0,1,0,1,1,0
46,216292,9,0,0,45,1,1,0,1,0,1,1,0
66,107627,9,0,0,60,1,0,0,1,0,1,1,1
28,213276,9,0,0,50,1,1,0,0,0,1,1,0
31,207505,16,0,1977,70,1,0,0,0,0,1,1,1
45,264514,13,0,0,40,0,1,1,0,1,0,0,0
21,187643,9,0,0,40,0,1,1,1,1,1,1,0
19,120361,9,0,0,40,1,1,1,1,1,0,1,0
34,111567,10,0,0,40,1,1,1,0,1,1,1,1
36,357619,13,0,0,60,0,1,0,0,1,1,0,0
44,219155,12,0,0,40,1,1,0,1,0,1,1,1
53,150980,10,3137,0,40,1,1,0,0,0,1,1,0
28,251905,13,0,0,50,1,1,0,0,0,1,1,0
59,35723,13,99999,0,40,1,1,0,1,0,1,1,1
37,159491,10,0,0,40,0,0,0,0,1,1,1,1
57,154368,13,0,0,50,1,1,0,0,0,1,1,1
31,32406,10,0,0,40,0,1,0,0,1,1,1,0
39,187089,10,0,0,40,0,1,1,1,1,1,1,0
54,105638,5,0,0,40,1,1,0,1,0,1,1,0
40,101795,9,0,0,42,1,0,1,1,1,1,1,0
21,256504,9,0,0,40,0,1,1,1,1,1,1,0
50,141875,9,0,0,40,1,0,0,1,0,1,1,0
39,55568,13,0,0,50,0,0,0,1,1,1,1,0
31,511289,9,2907,0,99,1,1,1,1,1,1,1,0
29,277323,9,0,0,45,1,0,1,1,1,1,1,0
48,36177,9,0,0,45,1,1,0,1,0,1,1,0
50,302372,13,0,0,40,1,1,0,0,0,1,1,0
28,25864,9,0,0,35,0,0,1,0,1,0,1,0
61,210488,9,0,0,50,1,1,0,0,0,1,1,1
42,55764,12,0,0,40,1,0,1,0,1,0,1,0
23,359759,9,0,0,40,1,1,1,1,1,0,0,0
31,339482,9,0,1848,40,1,1,0,1,0,1,1,1
40,229364,14,0,0,45,0,0,1,0,1,1,1,0
33,24504,10,0,0,60,1,0,0,1,0,1,1,0
30,167476,10,0,0,50,1,1,1,0,1,1,1,0
26,109457,6,0,0,48,1,1,0,1,1,1,1,0
38,54911,10,0,0,10,0,0,1,1,1,1,1,0
46,346978,13,0,0,40,0,1,1,0,1,1,1,0
53,144586,10,0,0,40,0,0,1,1,1,1,1,0
32,34437,9,0,0,40,1,1,1,1,1,1,1,0
29,201101,9,0,0,50,1,1,0,0,0,1,1,0
30,201697,13,0,0,40,1,1,1,1,1,1,1,0
42,306982,13,0,0,40,1,1,0,0,0,0,0,1
59,116637,9,0,0,40,1,1,0,1,0,1,1,0
41,48087,4,0,1590,40,1,1,1,1,1,1,1,0
40,165599,9,4064,0,40,1,1,0,1,0,1,1,0
48,43206,15,0,0,25,0,1,1,0,1,1,1,0
18,352640,10,0,0,20,0,0,1,0,1,1,1,0
23,215616,9,0,0,40,0,1,1,0,1,1,0,0
24,176178,12,0,0,2,0,0,1,0,1,1,1,0
59,171355,14,0,0,55,1,0,1,0,1,1,1,0
18,215110,9,0,0,40,1,1,1,1,1,0,1,0
32,307353,9,0,0,40,0,1,1,0,1,0,1,0
50,165001,14,0,0,40,1,1,0,0,0,1,1,1
35,141896,8,0,0,40,1,1,0,1,0,1,1,0
23,320451,13,0,0,24,1,1,1,0,1,0,1,0
24,306460,9,0,0,40,1,1,1,1,1,1,1,0
35,214816,13,0,0,40,1,1,0,0,0,1,1,1
26,164488,13,0,0,10,1,1,1,0,1,1,1,0
49,110172,9,0,0,40,1,0,0,1,0,1,1,0
41,82823,9,5013,0,30,0,1,0,0,1,1,1,0
35,113152,9,0,0,40,1,1,0,0,0,1,1,0
50,136836,9,0,0,40,0,1,1,0,1,0,1,0
58,106942,10,0,0,40,1,0,1,1,1,1,1,0
48,212954,14,15024,0,40,1,0,0,0,0,1,1,1
27,215423,13,0,0,16,0,1,1,0,1,1,1,0
64,194894,16,4787,0,40,0,0,1,0,1,1,1,1
23,249087,13,0,0,40,0,1,1,1,1,1,1,0
20,250165,9,0,0,40,1,1,0,1,0,1,1,0
29,184806,15,0,0,50,1,1,1,0,1,1,1,0
18,238281,7,0,0,30,1,1,1,1,1,1,1,0
55,271710,10,0,0,45,1,1,1,0,1,1,1,0
58,109159,9,0,0,38,0,1,1,1,1,1,1,0
29,409201,10,0,0,40,1,0,0,0,0,1,1,0
29,37599,10,0,0,36,1,1,1,0,1,1,1,0
68,168794,4,0,0,30,1,1,0,1,0,1,1,0
19,320014,10,0,0,25,1,1,1,1,1,1,1,0
39,180667,9,0,0,40,1,1,1,0,1,1,1,0
62,161460,13,0,0,30,1,1,1,1,1,1,1,0
29,250967,11,0,1887,48,1,1,0,0,0,1,1,1
32,203181,9,0,0,60,1,1,0,1,0,1,1,0
27,125791,13,0,0,15,0,1,1,0,1,1,1,0
68,185537,10,0,0,20,0,1,1,1,1,1,1,0
36,238415,9,0,0,40,1,1,1,1,1,1,1,0
64,47462,10,0,0,35,0,0,1,0,1,1,1,0
27,279580,14,0,0,42,1,1,1,1,1,1,0,0
20,22966,10,0,0,12,1,1,1,1,1,1,0,0
44,325159,11,0,0,40,1,0,0,1,0,1,1,0
53,156877,9,15024,0,35,1,0,0,0,0,1,1,1
18,70021,7,0,0,15,1,1,1,1,1,1,1,0
19,240468,10,0,1602,40,0,1,1,1,1,1,1,0
58,311409,14,7688,0,30,1,0,0,0,0,0,1,1
44,347653,11,0,0,50,1,1,0,0,0,1,0,0
55,28151,9,0,0,40,0,0,1,0,1,1,1,1
52,113094,13,0,1092,40,0,1,1,0,1,1,1,0
34,209900,10,0,0,15,1,1,1,0,1,1,1,0
23,203078,13,0,0,24,1,1,1,0,1,0,1,0
57,74156,9,0,0,30,1,1,0,1,0,1,1,0
35,134498,10,0,0,45,1,0,1,0,1,1,1,1
49,195612,10,7298,0,40,1,1,0,0,0,1,1,1
36,115360,6,3464,0,40,0,1,0,0,1,1,1,0
60,224644,6,0,0,40,1,1,0,1,0,1,1,0
17,57324,6,0,0,30,1,1,1,1,1,1,1,0
27,210313,9,0,0,28,1,1,1,1,1,1,0,0
41,248406,9,0,0,40,1,0,1,1,1,1,1,0
40,119225,11,0,0,40,1,1,0,0,0,1,1,0
37,99151,9,0,0,40,0,1,0,0,1,1,1,1
53,166368,10,0,0,40,1,1,1,1,1,1,1,0
36,41490,10,0,0,40,0,1,1,0,1,1,1,0
57,186361,11,0,0,40,0,1,1,1,1,1,1,0
46,144351,14,0,0,40,1,1,0,0,0,1,1,1
65,242580,10,11678,0,50,1,1,1,0,1,1,1,1
36,153078,14,15024,0,40,1,1,0,0,0,0,0,1
38,207202,9,0,0,48,1,1,0,0,0,1,1,1
54,185407,13,0,0,60,1,1,0,0,0,1,1,1
28,334032,11,0,0,50,1,1,0,1,0,1,1,0
36,185360,9,0,0,60,1,1,0,1,0,1,1,0
33,158688,10,0,0,40,1,1,0,1,0,1,1,0
38,313914,13,0,0,45,0,1,1,1,1,1,1,0
29,184723,10,0,0,40,0,0,1,1,1,1,1,1
58,365511,10,0,0,40,1,1,1,0,1,0,0,0
53,418901,9,0,0,40,1,1,0,1,0,0,0,0
37,294292,15,0,0,40,1,1,0,0,0,1,1,0
62,110103,9,0,0,40,0,1,1,1,1,0,1,0
33,373043,9,0,0,34,1,0,1,1,1,0,0,0
37,167777,9,0,0,52,1,1,0,1,0,1,1,0
36,188540,13,0,0,40,1,1,1,0,1,1,1,0
32,207668,13,0,2444,50,1,1,1,0,1,1,1,1
61,190682,9,0,1669,50,0,1,1,1,1,0,1,0
38,270985,10,0,0,50,1,1,0,0,0,0,1,0
23,138513,9,0,0,40,1,1,1,1,1,1,1,0
41,215479,9,0,0,40,1,1,1,1,1,0,1,0
38,190759,9,0,0,42,1,1,0,1,0,1,1,0
32,337908,10,0,0,30,0,1,1,0,1,0,1,0
54,457237,14,0,0,40,1,1,0,1,0,1,1,0
56,233312,13,0,0,20,1,0,0,0,0,1,0,0
19,97261,8,0,0,40,1,1,1,1,1,1,1,0
45,178344,11,0,0,30,0,0,1,1,1,1,1,0
45,375606,13,0,0,40,1,0,0,0,0,1,1,1
47,165484,10,0,0,43,1,1,0,1,0,1,1,1
47,85109,16,0,0,50,1,0,0,0,0,1,1,0
47,28035,13,0,0,50,1,1,0,0,0,1,1,1
22,298227,9,0,0,35,1,1,1,1,1,1,1,0
24,216129,13,0,0,50,1,1,1,1,1,1,1,0
27,208577,9,0,2258,50,1,0,1,1,1,1,1,0
32,430175,9,0,0,50,0,1,1,1,1,0,1,0
39,140854,9,0,0,50,1,1,1,0,1,1,1,0
57,104724,9,0,0,40,1,1,0,1,0,1,1,1
21,314182,9,0,0,40,0,1,1,1,1,1,1,0
33,154227,9,0,0,50,1,0,0,1,0,1,1,1
21,100345,9,0,0,53,1,1,1,1,1,1,1,0
46,345911,10,0,0,40,0,0,1,1,1,1,1,0
61,130684,10,0,0,42,1,1,0,0,0,1,1,0
29,191722,10,7688,0,54,1,1,0,1,0,1,1,1
32,200323,15,0,0,60,1,1,1,0,1,1,1,0
38,126675,13,0,0,40,1,1,0,0,0,1,1,1
38,103474,11,0,0,40,0,1,1,0,1,1,1,0
62,190273,9,0,0,40,1,1,1,1,1,1,1,0
33,149184,9,0,0,60,1,1,1,0,1,1,1,1
57,170066,11,0,0,40,1,0,1,1,1,1,1,0
31,104509,10,0,0,35,0,1,1,1,1,1,1,0
32,235862,10,0,0,45,0,1,1,0,1,1,1,0
24,509629,9,0,0,25,0,1,1,1,1,1,1,0
35,250504,9,0,0,60,1,0,0,0,0,0,1,1
65,192133,9,2290,0,40,1,1,0,1,0,1,0,0
33,94041,13,0,1974,30,1,0,1,0,1,1,1,0
39,165743,5,0,0,40,1,1,0,1,0,1,1,0
33,181091,6,0,0,35,1,1,1,1,1,1,0,0
27,113635,9,0,0,35,1,1,1,1,1,1,0,0
30,213722,9,0,0,40,1,1,1,1,1,1,1,0
39,143123,11,0,2415,40,1,0,0,1,0,1,1,1
38,187046,9,0,0,40,1,0,0,1,0,1,1,1
36,179896,9,3137,0,40,0,0,0,0,1,1,1,0
28,62535,9,0,0,43,1,1,0,1,0,1,1,0
70,262345,10,0,0,6,0,1,1,0,1,1,1,0
27,212232,10,0,0,40,1,0,0,0,0,0,1,1
34,132565,8,0,0,40,1,1,0,1,0,1,1,0
35,133839,9,0,0,60,1,1,0,1,0,1,1,1
60,227468,10,0,0,40,0,1,1,1,1,0,1,0
51,113045,14,15020,0,40,1,1,1,0,1,1,1,1
52,166419,10,0,0,37,0,1,1,0,1,0,1,0
47,51835,15,0,1902,60,0,1,0,0,1,1,0,1
37,202683,10,0,0,48,1,1,0,1,0,1,1,1
40,240504,13,0,0,45,1,1,0,1,0,1,1,1
22,258509,9,0,0,24,1,1,1,1,1,0,1,0
27,119170,7,0,0,45,0,1,1,0,1,1,1,0
30,132601,13,0,0,40,1,0,0,1,0,1,1,1
20,122971,10,0,0,35,1,1,1,1,1,1,1,0
47,106466,10,0,0,40,1,0,1,1,1,1,1,0
23,482096,12,0,0,20,1,0,1,0,1,0,1,0
45,191776,14,0,0,40,0,0,1,0,1,1,1,0
18,118376,10,0,0,15,0,1,1,1,1,1,1,0
50,169112,10,0,0,25,1,0,0,0,0,1,1,0
28,337378,9,0,0,40,1,1,0,1,0,1,1,0
34,117963,13,0,0,40,1,0,0,1,0,1,1,1
49,269527,14,7298,0,40,1,0,0,0,0,1,1,1
39,306646,12,0,0,50,1,1,0,0,0,1,1,1
68,165017,9,0,0,40,1,1,0,0,0,1,0,1
55,89182,8,0,0,40,0,1,1,0,1,1,0,0
29,119848,13,0,0,40,0,0,1,0,1,1,1,0
64,86837,1,0,0,40,1,1,0,1,0,0,0,0
25,321205,13,4101,0,35,1,1,1,0,1,1,1,0
22,237498,9,0,0,40,1,1,1,1,1,1,1,0
37,120130,14,0,0,60,1,0,0,0,0,1,1,1
30,232356,13,0,0,40,1,1,0,0,0,1,1,1
20,119215,10,0,0,40,1,1,1,1,1,1,1,0
44,150098,10,0,0,50,1,1,0,1,0,0,1,1
32,104509,9,0,0,25,0,0,1,1,1,1,1,0
56,121362,13,15024,0,40,0,0,0,0,1,1,1,1
42,254817,10,0,1340,40,0,0,1,0,1,1,1,0
25,199224,13,0,0,45,1,1,0,0,0,1,1,1
37,191524,11,0,0,38,0,1,1,0,1,1,1,0
17,137042,6,0,0,20,1,1,1,0,1,1,1,0
24,202570,13,0,0,15,1,1,1,0,1,0,1,0
48,395368,10,0,0,40,1,1,1,1,1,0,1,0
36,355053,9,0,0,28,0,1,1,1,1,0,1,0
19,234725,8,0,0,40,1,1,1,0,1,1,1,0
43,144928,9,0,0,60,1,0,1,1,1,1,1,0
25,132661,11,0,0,60,0,1,1,0,1,1,1,0
47,329144,9,4386,0,45,1,1,0,1,0,1,1,1
45,126876,9,0,0,40,0,1,1,1,1,1,1,0
40,188436,10,7298,0,40,1,0,0,1,0,1,1,1
24,427686,2,0,0,40,1,1,0,1,1,1,0,0
31,382368,10,0,0,40,1,1,1,0,1,1,0,0
47,94342,9,0,0,16,1,1,0,1,0,1,1,0
24,198349,7,0,0,30,0,1,1,1,1,1,1,0
25,169905,10,0,0,40,1,0,0,1,0,1,1,0
38,139180,13,15020,0,45,0,1,1,0,1,0,1,1
18,156874,8,0,0,27,1,1,1,1,1,1,1,0
42,227065,14,0,0,22,1,0,1,0,1,1,1,0
41,171839,14,0,0,50,0,1,0,1,1,1,1,1
31,124827,9,0,0,40,1,1,1,1,1,1,1,0
52,74712,9,0,0,40,1,0,0,1,0,0,1,1
46,368561,13,0,0,55,1,1,0,1,0,1,1,1
23,294701,9,0,0,40,0,1,1,0,1,1,1,0
37,187311,10,0,0,60,0,1,1,0,1,1,1,0
57,236048,9,0,0,40,0,0,1,0,1,1,1,0
28,175431,5,0,0,40,0,1,1,0,1,0,1,0
44,442035,10,0,0,40,0,1,1,0,1,1,1,0
28,134890,9,0,0,40,1,1,1,1,1,1,1,0
64,113929,9,0,0,35,1,0,0,1,0,1,1,0
22,171419,11,0,0,40,1,1,1,0,1,0,0,0
47,119458,9,0,0,40,1,0,0,1,0,0,1,0
38,299036,13,0,0,55,1,0,0,1,0,1,1,1
56,100776,9,0,0,50,0,1,0,1,1,1,1,0
43,311914,10,0,0,40,0,0,1,0,1,1,1,0
28,100219,9,0,0,45,1,1,1,0,1,1,1,0
40,192507,12,0,0,50,0,0,1,0,1,1,1,0
29,251170,9,0,0,40,0,1,1,0,1,1,1,0
35,252897,12,14344,0,40,0,1,1,0,1,1,1,1
30,302438,9,0,0,40,1,1,1,0,1,1,1,0
19,121788,10,0,0,30,0,1,1,1,1,1,1,0
27,153475,12,0,0,45,0,1,1,0,1,1,1,0
37,244341,10,0,0,40,0,0,1,0,1,0,1,0
23,143032,14,0,0,36,0,1,1,0,1,1,1,0
33,237298,10,0,0,40,0,0,1,0,1,0,1,0
29,446559,12,0,0,50,0,1,0,0,1,1,1,0
36,218490,13,0,0,45,1,1,0,0,0,1,0,1
51,194097,10,0,0,30,0,1,0,0,1,1,1,1
50,114117,9,0,0,32,1,0,0,0,0,1,1,0
52,172962,10,0,0,40,1,1,0,1,0,1,1,1
36,154410,13,0,0,40,1,1,0,0,0,1,1,1
27,115438,9,0,0,60,1,0,0,1,0,1,0,1
32,198211,10,0,0,38,1,0,1,0,1,1,1,0
54,319697,10,0,0,40,0,1,0,0,1,1,1,0
19,472807,2,0,0,52,1,1,1,1,1,1,0,0
57,173242,13,0,0,35,0,0,1,0,1,1,1,0
21,91189,10,0,0,60,1,1,1,1,1,1,1,0
32,377836,11,0,0,40,1,0,0,0,0,1,1,0
18,201554,10,0,0,15,0,1,1,0,1,1,1,0
27,430710,9,0,0,40,1,1,1,1,1,1,1,0
18,208447,8,0,0,6,1,1,1,1,1,1,1,0
37,29814,9,0,0,85,1,0,1,1,1,1,1,0
27,293828,9,0,0,40,0,1,1,1,1,0,0,0
